,noun,adj,turker_judgment,wiki_similarity,ldp_similarity,bert_p,bert_gen
1655,skin,dead,3.75,0.3536335527896881,0.3009187877178192,0.009518957696855068,0.0030547454953193665
1656,wire,dead,4.5,0.40855318307876587,0.4766261875629425,0.0888122022151947,0.19909511506557465
1657,bird,dead,3.5,0.3848793804645538,0.13759984076023102,0.2783883810043335,0.008060446009039879
1658,plant,dead,4.5,0.33005043864250183,0.2957921922206879,0.0016633422346785665,0.0023417200427502394
1659,pile,dead,2.5,0.3607402741909027,0.19098420441150665,0.06541990488767624,0.01720252074301243
1660,storm,dead,1.5,0.3437998592853546,0.4574373662471771,0.0004458875919226557,0.01502788346260786
1661,finger,juicy,1.25,0.3202064335346222,0.14188873767852786,4.837835149373859e-06,0.0005779174971394241
1662,pear,juicy,4.5,0.4410370588302612,0.6757537722587585,0.025340529158711433,0.011452881619334221
1663,onion,juicy,4.25,0.3646971881389618,0.7290576100349426,0.0017105895094573498,0.012739581987261772
1664,pineapple,juicy,5.5,0.4261980652809143,0.5854527354240417,0.023722363635897636,0.037964385002851486
1665,fruit,juicy,5.0,0.4824071824550629,0.30126872658729553,0.3258810043334961,0.00926621537655592
1666,meat,juicy,4.5,0.4576544463634491,0.5169183015823364,0.05050148069858551,0.03131149709224701
1667,worm,juicy,4.25,0.2597181797027588,0.5587097406387329,0.00033320646616630256,0.0016453793505206704
1668,letter,capital,3.0,0.3959938585758209,0.3945014774799347,0.001600791933014989,0.03606381639838219
1669,mountain,icy,3.8,0.3811665773391724,0.2900601625442505,0.016219470649957657,0.0003488570509944111
1670,planet,icy,2.75,0.3792012929916382,0.5243797302246094,0.008377285674214363,0.0031974297016859055
1671,ring,icy,3.0,0.30592846870422363,0.31588152050971985,0.0002228552766609937,0.000509339093696326
1672,penguin,icy,4.5,0.3438155353069305,0.5491716861724854,0.0002348036359762773,0.00015896793047431856
1673,sea,icy,2.75,0.4016490876674652,0.4742655158042908,0.0027159324381500483,0.0016774130053818226
1674,drink,icy,4.75,0.32810693979263306,0.13787955045700073,0.003536063712090254,0.006974171381443739
1675,tail,furry,5.0,0.45172464847564703,0.4474252760410309,0.010526125319302082,0.0005162680754438043
1676,teddy,furry,4.75,0.4782742559909821,0.614814043045044,0.0009151209960691631,8.307956159114838e-05
1677,coach,furry,1.75,0.19441944360733032,0.7664342522621155,2.0631430288631236e-06,1.400751352775842e-05
1678,tummy,furry,3.75,0.3564461171627045,0.3152164816856384,0.031807128340005875,0.045492202043533325
1679,head,furry,3.5,0.3326907455921173,0.20219096541404724,0.0009184022783301771,0.0006719058728776872
1680,duck,furry,2.333333333333333,0.3847782909870148,0.4782999455928802,0.00048694893484935164,0.003628421574831009
1681,puppy,furry,5.75,0.4997316002845764,0.5484628677368164,0.0015846609603613615,0.0046563888899981976
1682,cat,furry,5.0,0.5283573865890503,0.4486691653728485,0.0011097824899479747,0.0044763642363250256
1683,bear,furry,5.5,0.35652437806129456,0.4841629862785339,0.0008232048712670803,0.0011107348836958408
1684,dog,furry,4.75,0.481244832277298,0.3573401868343353,0.0003365031734574586,0.0006982239428907633
1685,gorilla,furry,4.666666666666667,0.4688015580177307,0.7370197772979736,0.003050836967304349,0.0007498429622501135
1686,arm,furry,4.5,0.3132443428039551,0.16582421958446505,0.0002118759002769366,0.0006778751267120242
1687,mountain,furry,2.5,0.3780764639377594,0.3197751343250275,6.107253284426406e-05,3.0750550649827346e-05
1688,squirrel,fat,3.0,0.4340121150016785,0.3603952825069428,0.041903410106897354,0.0030645683873444796
1689,finger,fat,4.0,0.3961426615715027,0.07314972579479218,0.0035444304812699556,0.10372617840766907
1690,pig,fat,6.0,0.5556737184524536,0.4561823010444641,0.20506684482097626,0.027657371014356613
1691,toe,fat,3.0,0.3234989643096924,0.3190618455410004,0.03680798038840294,0.0071279145777225494
1692,leg,fat,4.25,0.4084849059581757,0.21147342026233676,0.0017345669912174344,0.0011034830240532756
1693,guy,fat,3.0,0.4149065911769867,0.32077309489250183,0.02357574738562107,0.018008481711149216
1694,suit,fat,3.0,0.2906629741191864,0.3841342926025391,0.00017716322327032685,0.0016318183625116944
1695,body,fat,4.0,0.4853830933570862,0.3066200613975525,0.001013154280371964,0.004425927996635437
1696,hen,fat,4.75,0.3727587163448334,0.5751252174377441,0.09910362958908081,0.06069299206137657
1697,cookie,fat,2.75,0.3888067901134491,0.2619714438915253,0.06572714447975159,0.007289654575288296
1698,child,fat,3.333333333333333,0.3574828505516052,0.5945110917091371,0.0060721938498318195,0.0006636201869696379
1699,bunny,fat,3.6666666666666665,0.4194056987762451,0.4422823786735535,0.0012592687271535397,0.009192561730742455
1700,spider,fat,2.5,0.2844397723674774,0.4027576148509979,0.09698507934808731,0.00034620772930793464
1701,elephant,fat,5.0,0.3706391155719757,0.22085203230381006,0.013390752486884594,0.003015708876773715
1702,boy,fat,3.5,0.4509377777576447,0.5118154287338257,0.0035634441301226616,0.006908733863383532
1703,food,fat,2.75,0.4485472142696381,0.11748126894235612,0.0018958032596856356,0.0011984769953414798
1704,baby,fat,3.5,0.40669333934783936,0.2639393210411072,0.014648569747805595,0.0015139497118070722
1705,cat,fat,4.0,0.4801656007766724,0.3671901822090149,0.04949341341853142,0.030015695840120316
1706,belly,fat,4.5,0.5515463948249817,0.3407444357872009,0.2262229472398758,0.0012914513936266303
1707,foot,fat,3.0,0.3540002405643463,0.1439981758594513,0.008951806463301182,0.018641619011759758
1708,bacon,fat,5.25,0.4751671254634857,0.5666961073875427,0.05945447087287903,0.02966601774096489
1709,girl,fat,3.0,0.43662574887275696,0.5080177187919617,0.0027349248994141817,0.0047471532598137856
1710,eye,square,1.5,0.3614802062511444,0.4640896916389465,0.0005971138016320765,0.004825567360967398
1711,line,square,2.0,0.3725488185882568,0.5089344382286072,0.0008687134832143784,1.5526780998698086e-06
1712,piece,square,2.75,0.4539921879768372,0.4867951571941376,0.008932238444685936,0.011581001803278923
1713,diamond,square,3.25,0.3978719413280487,0.6700736880302429,0.012971257790923119,0.01715918257832527
1714,game,square,2.0,0.4295879006385803,0.16984158754348755,0.00036029581679031253,0.00424376642331481
1715,triangle,square,1.0,0.5509302020072937,0.9137231707572936,0.003121874760836363,0.20331846177577972
1716,pan,square,2.75,0.31799739599227905,0.3853307366371155,0.001425917143933475,0.008493213914334774
1717,block,square,5.5,0.4304198920726776,0.7677268981933594,0.023025423288345337,0.040329188108444214
1718,box,square,5.0,0.4095944166183472,0.3079478740692139,0.014449895359575748,0.01017650868743658
1719,flower,square,1.75,0.3777956664562225,0.8020046949386597,0.0016317857662215829,0.00021962900063954294
1720,porch,back,4.75,0.4512676596641541,0.3016533851623535,0.21422456204891205,0.01768653467297554
1721,garden,back,3.0,0.3663551807403565,0.3407171666622162,0.5477985739707947,0.010277686640620232
1722,door,back,3.25,0.4817451536655426,0.3366393744945526,0.30001261830329895,0.001104850322008133
1723,stair,back,2.6666666666666665,0.34112316370010376,0.03525862842798233,0.05959385633468628,0.024213792756199837
1724,hair,blonde,3.0,0.6163226962089539,0.17838868498802185,0.14681877195835114,0.11390658468008041
1725,lady,blonde,4.0,0.5654499530792236,0.382664680480957,0.0023137852549552917,0.0022097649052739143
1726,turtle,seventh,2.25,0.26708099246025085,0.4673902690410614,0.0008287172531709075,0.00016155772027559578
1727,bagel,crispy,2.75,0.4164003133773804,0.4113375246524811,,
1728,piece,crispy,2.25,0.3190026581287384,0.0735815018415451,,
1729,worm,crispy,2.25,0.3049185574054718,0.4291214048862457,,
1730,strawberry,fruit,7.0,0.6187946796417236,0.715326189994812,0.008076319471001625,0.006782728713005781
1731,baby,naked,4.0,0.3876570761203766,0.18253149092197415,0.041437819600105286,0.0018958314321935177
1732,girl,naked,2.75,0.4387098550796509,0.3612738251686096,0.011458239518105984,0.04169744625687599
1733,doll,naked,2.5,0.30931273102760315,0.3624841570854187,0.004183555021882057,0.026034243404865265
1734,butt,naked,3.0,0.4089792966842651,0.18671172857284546,0.0035097356885671616,0.05469987913966179
1735,phone,naked,2.0,0.3083292543888092,0.0883152186870575,0.00042223886703141034,3.262217660449096e-06
1736,child,naked,3.0,0.3844423592090607,0.6268177628517151,0.06257642805576324,0.0043579814955592155
1737,person,naked,3.25,0.30036455392837524,0.07920381426811217,0.000471762556117028,0.05782940983772278
1738,kid,naked,3.4,0.3774074614048004,0.467311292886734,0.024461697787046432,0.019335981458425522
1739,fork,plastic,3.75,0.33474382758140564,0.4401853382587433,0.044567592442035675,0.013521800749003887
1740,bag,plastic,5.0,0.5856461524963379,0.3619432151317597,0.8547976613044739,0.0033326209522783756
1741,lid,plastic,4.5,0.4663074314594269,0.654106080532074,0.43658381700515747,0.02747444435954094
1742,dinosaur,plastic,5.75,0.39862459897995,0.4694551229476929,0.04792468622326851,0.006800599861890078
1743,water,plastic,2.0,0.465036153793335,0.3327815532684326,0.0005159742431715131,0.0010023853974416852
1744,taste,plastic,2.75,0.3889317214488983,-0.060018811374902725,0.0005179766449145973,0.00019101783982478082
1745,garbage,plastic,4.75,0.4863982796669006,0.3963874280452728,0.15471968054771423,0.0068445466458797455
1746,cup,plastic,5.25,0.4662319421768189,0.4179260730743408,0.24055175483226776,0.049255456775426865
1747,table,plastic,3.0,0.3797450363636017,0.33321309089660645,0.01461798045784235,0.0044859712943434715
1748,animal,plastic,3.0,0.4313433468341827,0.2412299960851669,0.023190869018435478,0.0015074771363288164
1749,piece,plastic,3.0,0.4511019885540009,0.4119457006454468,0.00475541315972805,0.002702168421819806
1750,bottle,plastic,4.0,0.5116836428642273,0.23531296849250796,0.06524454802274704,0.0009414480300620198
1751,kitchen,plastic,2.25,0.3825249075889587,0.3124245405197144,0.0007305571925826371,0.0001514103205408901
1752,bowl,plastic,4.75,0.3505559861660004,0.5042939186096191,0.06728604435920715,0.01468032505363226
1753,ball,plastic,4.25,0.4463325738906861,0.30416181683540344,0.010843794792890549,0.003307409817352891
1754,scissor,plastic,2.333333333333333,0.3517859280109405,0.3476926386356354,0.008174795657396317,0.0011396665358915925
1755,truck,plastic,4.0,0.4231003522872925,0.35004159808158875,0.0006015420658513904,0.00041958954534493387
1756,chair,plastic,3.75,0.4458818733692169,0.2289450764656067,0.04455898702144623,0.006995673291385174
1757,track,plastic,1.75,0.30950915813446045,0.5009331703186035,0.00021163374185562134,0.0013452484272420406
1758,train,plastic,4.5,0.2852049171924591,0.3934040665626526,0.00016296931426040828,1.9865203285007738e-05
1759,mat,plastic,4.0,0.4090090990066528,0.32996949553489685,0.0016554305329918861,0.03723367676138878
1760,tunnel,plastic,4.0,0.3063790500164032,0.3425712287425995,0.0003634589374996722,9.852682705968618e-05
1761,bucket,rusty,2.75,0.425881028175354,0.04393340274691582,0.018275020644068718,0.00010620150715112686
1762,garage,rusty,3.0,0.2908947765827179,0.09023965895175934,0.0006059157894924283,0.00030294846510514617
1763,cloud,puffy,4.25,0.4078053832054138,0.5657103061676025,,
1764,cheek,puffy,3.25,0.3561778664588928,0.25561901926994324,,
1765,tree,puffy,3.0,0.22515995800495148,0.12458948791027068,,
1766,branch,puffy,2.0,0.13356328010559082,0.4912769198417664,,
1767,boy,bald,3.0,0.36057689785957336,0.2933628261089325,0.001099344459362328,0.0043970090337097645
1768,baby,bald,4.25,0.3253472149372101,0.08519842475652695,0.0023069076705724,0.0012239881325513124
1769,mouse,blind,2.25,0.3535423874855041,0.14901863038539884,0.005744408816099167,0.13317719101905823
1770,mommy,blind,2.5,0.2917012870311737,-0.12059764564037324,0.00021891323558520526,0.006277610082179308
1771,mom,blind,2.333333333333333,0.2859404683113098,-0.06983482092618942,0.0006077332654967904,0.00574505003169179
1772,ear,silky,1.75,0.3434419929981232,0.3178125917911529,0.00021328325965441763,0.005226833745837212
1773,blanket,silky,3.333333333333333,0.3757189214229584,0.2467135339975357,0.0016910803969949484,0.000671943707857281
1774,body,silky,2.25,0.3296841382980347,0.3508232533931732,4.2465839214855805e-05,0.0028509004041552544
1775,spider,silky,2.75,0.4057404696941376,0.3710307776927948,0.005236071068793535,0.0031899677123874426
1776,fence,silky,1.25,0.2476183623075485,0.31818583607673645,2.2989403078099713e-05,2.1298921637935564e-05
1777,web,silky,5.75,0.3912907838821411,0.6248124837875366,4.435720620676875e-05,4.090420770808123e-05
1778,mask,silky,4.0,0.2658255994319916,0.6783933043479919,0.00024097941059153527,0.0001642628340050578
1779,line,solid,4.75,0.3651542067527771,0.07987789064645767,0.0021236788015812635,0.00016938065527938306
1780,body,solid,3.0,0.32767152786254883,0.09569942951202393,0.0004993675975129008,0.1962585151195526
1781,tomato,solid,4.25,0.3379284739494324,0.5068370103836061,0.00024776472127996385,0.043985817581415176
1782,baby,solid,4.75,0.27710968255996704,-0.01481353584676981,0.00017976186063606292,0.004766414407640696
1783,food,solid,6.0,0.31649965047836304,-0.10769763588905333,0.003393475664779544,0.03650430217385292
1784,coffee,raspberry,2.25,0.4267999827861786,0.4259046912193297,,
1785,yogurt,raspberry,3.0,0.4711122214794159,0.3497503995895386,,
1786,tail,spiky,2.6666666666666665,0.42345935106277466,0.5247691869735718,,
1787,fish,spiky,2.5,0.3042756021022797,0.36001983284950256,,
1788,bone,hip,2.75,0.5166012048721313,0.6110181212425232,0.005462918430566788,0.00036915778764523566
1789,window,cloudy,3.5,0.2798673212528229,0.15763117372989655,0.0004176677903160453,0.0012672771699726582
1790,day,cloudy,3.5,0.3952984809875488,0.184473380446434,0.0005826851120218635,0.05626453459262848
1791,jeans,pajamas,2.6,0.5706772804260254,0.5813640952110289,7.548252324340865e-05,0.0006310593453235924
1792,day,rainy,3.25,0.518840491771698,0.18121238052845,0.004592655226588249,0.030510693788528442
1793,season,rainy,3.5,0.5760647654533386,0.7557529807090759,0.018690476194024086,0.0035988599993288517
1794,picture,rainy,2.4,0.3282545804977417,0.06491168588399887,1.2508255167631432e-05,3.166664464515634e-05
1795,square,oval,1.25,0.4748164117336273,0.5632661581039429,0.0003542900667525828,0.06270191073417664
1796,piece,oval,3.5,0.33006376028060913,0.33577367663383484,0.0035768349189311266,0.005380532238632441
1797,picture,oval,2.75,0.3676449358463288,0.14227893948554993,0.0008092463249340653,0.0008568143821321428
1798,egg,oval,6.25,0.4200937747955322,0.6703593134880066,0.0004078398924320936,0.0030864474829286337
1799,art,outdoor,3.0,0.4840473532676697,0.39050614833831787,0.006200071889907122,0.001991238445043564
1800,honey,outside,4.75,0.2541724741458893,0.056685600429773324,0.0021797632798552513,4.401826663524844e-05
1801,bird,outside,5.5,0.2945803999900818,0.05060117319226265,0.0010140022495761514,8.921530388761312e-05
1802,arm,hairy,4.0,0.3579382300376892,0.11570398509502412,0.0045923879370093346,0.010131452232599258
1803,spider,hairy,5.0,0.42210716009140015,0.4215998649597168,0.01619146578013897,0.02967381291091442
1804,pole,north,3.0,0.4748173952102661,0.4615768492221832,0.9069536328315735,0.014966105110943317
1805,day,snowy,2.5,0.3641104698181152,0.19110427796840668,0.000392807211028412,0.008809516206383705
1806,bear,snowy,2.25,0.2814493179321289,0.15068437159061432,0.00010541806113906205,0.0005939498078078032
1807,oil,olive,3.333333333333333,0.5901145339012146,0.5581755042076111,0.2502749264240265,0.004464052617549896
1808,shirt,soaking,2.5,0.2697177827358246,0.05346321687102318,0.0006210198043845594,0.0019574074540287256
1809,water,soapy,5.0,0.4564029276371002,-0.013500846922397614,,
1810,bubble,soapy,4.75,0.4075163900852203,0.29349443316459656,,
1811,floor,soapy,2.333333333333333,0.2713000476360321,0.023128356784582138,,
1812,car,tan,3.0,0.4192298948764801,-0.01952685043215752,0.00011186060874024406,0.0003438688290771097
1813,shop,mechanic,4.25,0.579822838306427,0.7048129439353943,0.0029872239101678133,1.1736508895410225e-05
1814,rock,rocky,6.0,0.5266321301460266,0.23983705043792725,0.007371427956968546,0.06127471849322319
1815,truck,rocky,1.25,0.280996173620224,0.14253312349319458,1.2306091775826644e-05,0.00011685521167237312
1816,star,solar,3.0,0.4091317057609558,0.30926063656806946,0.0005267358501441777,0.00075083615956828
1817,guy,bathing,3.75,0.2397974133491516,0.1775333285331726,8.552554209018126e-05,1.7181591829285026e-05
1818,street,downtown,4.0,0.5832687020301819,0.2941964268684387,0.0022011816035956144,0.00446001160889864
1819,cake,concrete,1.3333333333333333,0.3271596133708954,0.4051966071128845,1.5369931134046055e-05,2.5216268113581464e-05
1820,flower,concrete,1.0,0.31228333711624146,0.3181760907173157,0.00034928161767311394,3.665148369691451e-06
1821,feather,concrete,1.0,0.23289115726947784,0.7229856252670288,6.766376463929191e-05,1.2026182957924902e-05
