subid,itemid,trialnum,adjective,noun,article,adj_article,rating,date,timestamp,reactiontime
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,7,mama,hat,a,a,2,5/8/2023,16:47:39,2169
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,8,police,guard,a,a,4,5/8/2023,16:47:43,3201
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,9,yellow,noodle,a,a,5,5/8/2023,16:47:46,2547
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,10,orange,day,a,an,8,5/8/2023,16:47:49,2816
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,11,furry,guy,a,a,2,5/8/2023,16:47:57,7534
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,12,hot,blanket,a,a,3,5/8/2023,16:48:00,2550
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,13,car,tire,a,a,4,5/8/2023,16:48:02,2192
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,14,red,cow,a,a,1,5/8/2023,16:48:06,3291
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,15,uniform,skirt,a,a,3,5/8/2023,16:48:12,6056
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,16,pink,nose,a,a,1,5/8/2023,16:48:15,1972
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,17,taller,ceiling,a,a,2,5/8/2023,16:48:19,3998
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,18,stain,varnish,NA,NA,3,5/8/2023,16:48:23,2906
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,19,taller,tower,a,a,4,5/8/2023,16:48:30,6941
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,20,hail,storm,a,a,4,5/8/2023,16:48:32,1974
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,21,star,one,a,a,8,5/8/2023,16:48:36,3445
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,22,giant,sundial,a,a,2,5/8/2023,16:48:39,2561
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,23,red,corner,a,a,2,5/8/2023,16:48:42,2276
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,24,fat,bird,a,a,3,5/8/2023,16:48:45,2796
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,25,forty,inch,an,a,2,5/8/2023,16:48:49,3926
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,26,NA,NA,NA,NA,5,5/8/2023,16:48:52,1830
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,27,pink,eye,an,a,2,5/8/2023,16:48:54,2168
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,28,yellow,coat,a,a,3,5/8/2023,16:48:57,2450
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,29,green,spoon,a,a,1,5/8/2023,16:48:59,1984
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,30,fish,stick,a,a,3,5/8/2023,16:49:03,3254
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,31,circus,baby,a,a,1,5/8/2023,16:49:07,2988
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,32,swimming,pool,a,a,6,5/8/2023,16:49:10,3478
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,33,mud,trail,a,a,3,5/8/2023,16:49:13,2240
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,34,pink,hippo,a,a,6,5/8/2023,16:49:16,3021
2063-21cb7589-c529-4931-9fa0-c4c0d3e5d33f,4,35,firework,factory,a,a,2,5/8/2023,16:49:21,3910
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,0,toy,closet,a,a,2,5/8/2023,17:41:37,11361
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,1,lid,back,a,a,3,5/8/2023,17:41:50,12594
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,2,floor,floor,a,a,8,5/8/2023,17:42:05,14342
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,3,honey,butter,NA,NA,3,5/8/2023,17:42:11,6069
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,4,red,toy,a,a,3,5/8/2023,17:42:17,4838
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,5,standing,wall,a,a,3,5/8/2023,17:42:29,12231
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,6,bread,roll,a,a,3,5/8/2023,17:42:36,6104
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,7,brown,hair,NA,NA,3,5/8/2023,17:42:40,3937
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,8,red,sky,a,a,3,5/8/2023,17:42:45,4495
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,9,oil,pot,a,an,3,5/8/2023,17:42:51,5608
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,10,wet,water,NA,NA,7,5/8/2023,17:43:00,8792
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,11,red,tricycle,a,a,3,5/8/2023,17:43:05,4366
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,12,door,step,a,a,3,5/8/2023,17:43:13,7327
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,13,purple,bracelet,a,a,3,5/8/2023,17:43:17,3555
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,14,video,player,a,a,5,5/8/2023,17:43:26,8815
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,15,wiggle,toe,a,a,8,5/8/2023,17:43:33,7120
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,16,baby,bee,a,a,5,5/8/2023,17:43:39,5736
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,17,boy,bike,a,a,4,5/8/2023,17:43:44,4100
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,18,kitchen,window,a,a,3,5/8/2023,17:43:49,4673
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,19,NA,NA,NA,NA,5,5/8/2023,17:43:54,4343
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,20,knock,one,a,a,8,5/8/2023,17:44:00,5333
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,21,yellow,driver,a,a,8,5/8/2023,17:44:08,8313
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,22,yellow,orange,an,a,2,5/8/2023,17:44:15,6517
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,23,housing,radiation,NA,NA,8,5/8/2023,17:44:21,5336
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,24,brown,blanket,a,a,3,5/8/2023,17:44:24,3159
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,25,bed,steed,a,a,8,5/8/2023,17:44:30,5638
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,26,red,van,a,a,3,5/8/2023,17:44:34,3119
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,27,hot,roll,a,a,3,5/8/2023,17:44:38,3467
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,28,bacon,toast,NA,NA,3,5/8/2023,17:44:42,3374
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,29,spinach,dip,a,a,3,5/8/2023,17:44:46,3531
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,30,garden,soil,NA,NA,3,5/8/2023,17:44:51,4656
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,31,pink,burgundy,NA,NA,2,5/8/2023,17:44:55,4014
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,32,cough,syrup,NA,NA,3,5/8/2023,17:44:59,3995
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,33,elephant,garland,a,an,3,5/8/2023,17:45:05,5142
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,34,press,office,an,a,3,5/8/2023,17:45:09,3666
5642-7dae3e25-cf68-460d-aebe-9ced982ae8ab,1,35,passenger,car,a,a,5,5/8/2023,17:45:18,8087
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,0,pink,bottom,a,a,3,5/8/2023,19:13:18,12741
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,1,silver,packet,a,a,3,5/8/2023,19:13:22,3696
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,2,cut,dude,a,a,3,5/8/2023,19:13:28,5678
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,3,porcelain,doll,a,a,3,5/8/2023,19:13:34,5120
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,4,poison,apple,an,a,2,5/8/2023,19:13:36,1762
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,5,poo,pee,NA,NA,2,5/8/2023,19:13:39,3108
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,6,quarter,moon,a,a,3,5/8/2023,19:13:43,2787
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,7,top,refrigerator,a,a,3,5/8/2023,19:13:45,1512
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,8,dead,rocket,a,a,3,5/8/2023,19:13:49,3714
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,9,broken,tv,a,a,3,5/8/2023,19:13:51,1528
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,10,solid,line,a,a,3,5/8/2023,19:13:53,1555
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,11,mommy,pincher,a,a,2,5/8/2023,19:13:55,2309
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,12,night,elephant,an,a,2,5/8/2023,19:13:58,1851
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,13,sun,block,a,a,2,5/8/2023,19:14:00,2044
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,14,television,actress,an,a,4,5/8/2023,19:14:04,3178
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,15,stroller,baby,a,a,3,5/8/2023,19:14:06,1647
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,16,cookie,day,a,a,3,5/8/2023,19:14:08,1691
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,17,dot,bat,a,a,2,5/8/2023,19:14:11,2252
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,18,baby,raccoon,a,a,3,5/8/2023,19:14:13,1602
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,19,noodle,soup,NA,NA,4,5/8/2023,19:14:15,2098
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,20,baby,monkey,a,a,3,5/8/2023,19:14:17,1805
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,21,seventh,mutant,a,a,2,5/8/2023,19:14:21,2840
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,22,pink,pickle,a,a,1,5/8/2023,19:14:25,4106
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,23,house,sweet,a,a,2,5/8/2023,19:14:27,1697
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,24,neighbor,baby,a,a,2,5/8/2023,19:14:36,8130
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,25,mantel,fire,NA,NA,3,5/8/2023,19:14:39,2824
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,26,red,planet,a,a,3,5/8/2023,19:14:41,1678
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,27,chin,chin,a,a,8,5/8/2023,19:14:44,2048
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,28,NA,NA,NA,NA,5,5/8/2023,19:14:46,1712
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,29,bathroom,room,a,a,3,5/8/2023,19:14:50,3699
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,30,top,penthouse,a,a,3,5/8/2023,19:15:40,49356
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,31,bear,cub,a,a,3,5/8/2023,19:15:41,1482
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,32,rubber,book,a,a,2,5/8/2023,19:15:46,3898
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,33,solid,path,a,a,3,5/8/2023,19:15:48,1582
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,34,fish,duck,a,a,1,5/8/2023,19:15:50,2160
2061-2fc99d43-6d83-4e1d-a319-51b9461031eb,85,35,pink,sword,a,a,2,5/8/2023,19:15:52,1729
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,0,hot,pan,a,a,4,5/8/2023,17:19:17,3540
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,1,grey,shoe,a,a,5,5/8/2023,17:19:20,2683
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,2,stick,bug,a,a,5,5/8/2023,17:19:23,2274
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,3,engine,shed,a,an,3,5/8/2023,17:19:26,2508
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,4,nursery,school,a,a,3,5/8/2023,17:19:30,3603
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,5,pink,purple,NA,NA,2,5/8/2023,17:19:33,2537
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,6,sleep,till,a,a,8,5/8/2023,17:19:36,2504
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,7,top,shop,a,a,3,5/8/2023,17:19:39,2648
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,8,peg,leg,a,a,3,5/8/2023,17:19:42,2968
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,9,pill,pen,a,a,2,5/8/2023,17:19:46,2956
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,10,karate,girl,a,a,2,5/8/2023,17:19:49,3117
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,11,red,jeep,a,a,2,5/8/2023,17:19:52,2390
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,12,battery,battery,a,a,8,5/8/2023,17:19:54,1953
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,13,princess,cake,a,a,4,5/8/2023,17:19:58,2922
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,14,dark,suit,a,a,6,5/8/2023,17:20:02,3940
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,15,frozen,chicken,a,a,4,5/8/2023,17:20:05,2651
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,16,chopper,honey,NA,NA,8,5/8/2023,17:20:08,2411
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,17,beach,ball,a,a,3,5/8/2023,17:20:11,2926
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,18,outside,hallway,a,an,5,5/8/2023,17:20:16,4071
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,19,moon,beam,a,a,3,5/8/2023,17:20:22,5793
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,20,red,match,a,a,3,5/8/2023,17:20:28,5684
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,21,orange,arm,an,an,1,5/8/2023,17:20:38,9009
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,22,doctor,visit,a,a,3,5/8/2023,17:20:43,4622
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,23,kitchen,water,NA,NA,3,5/8/2023,17:20:46,2909
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,24,chap,queen,a,a,1,5/8/2023,17:20:50,3654
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,25,NA,NA,NA,NA,5,5/8/2023,17:20:52,1767
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,26,mommy,room,a,a,3,5/8/2023,17:20:55,2897
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,27,carpet,tile,a,a,3,5/8/2023,17:21:00,4423
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,28,ground,rice,NA,NA,4,5/8/2023,17:21:03,2489
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,29,brown,paper,a,a,4,5/8/2023,17:21:06,2513
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,30,pink,tulip,a,a,4,5/8/2023,17:21:09,2411
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,31,singing,mommy,a,a,3,5/8/2023,17:21:11,2031
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,32,pound,forty,a,a,8,5/8/2023,17:21:14,2246
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,33,pretzel,stick,a,a,3,5/8/2023,17:21:17,2088
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,34,toy,bin,a,a,3,5/8/2023,17:21:19,2065
0016-96bf789c-c366-4823-b27f-ec3176b31f06,111,35,bunny,blanket,a,a,3,5/8/2023,17:21:21,1885
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,0,bean,sprout,a,a,3,5/8/2023,20:19:16,3848
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,1,parmesan,cheese,NA,NA,3,5/8/2023,20:19:18,2016
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,2,hill,top,a,a,3,5/8/2023,20:19:21,2235
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,3,yellow,rubber,NA,NA,2,5/8/2023,20:19:23,2020
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,4,painting,shirt,a,a,2,5/8/2023,20:19:26,1949
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,5,red,turtle,a,a,1,5/8/2023,20:19:28,1948
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,6,cuckoo,head,a,a,2,5/8/2023,20:19:32,3170
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,7,fat,boil,a,a,8,5/8/2023,20:19:37,4949
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,8,sauce,potato,a,a,8,5/8/2023,20:19:42,5131
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,9,boiling,pot,a,a,3,5/8/2023,20:19:45,2308
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,10,flat,table,a,a,6,5/8/2023,20:19:49,3139
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,11,girl,bike,a,a,4,5/8/2023,20:19:51,2032
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,12,standing,penguin,a,a,5,5/8/2023,20:19:55,3246
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,13,mama,car,a,a,8,5/8/2023,20:19:57,2218
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,14,brown,marker,a,a,3,5/8/2023,20:20:00,2171
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,15,roof,rack,a,a,2,5/8/2023,20:20:04,3692
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,16,dirty,truck,a,a,4,5/8/2023,20:20:07,2954
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,17,cottage,cheese,NA,NA,3,5/8/2023,20:20:11,2996
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,18,red,boat,a,a,3,5/8/2023,20:20:13,2098
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,19,farmer,market,a,a,3,5/8/2023,20:20:16,2017
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,20,colored,dot,a,a,4,5/8/2023,20:20:20,3349
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,21,quarter,eight,an,a,3,5/8/2023,20:20:23,3322
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,22,bean,plant,a,a,3,5/8/2023,20:20:26,2201
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,23,cranium,patch,a,a,8,5/8/2023,20:20:29,2406
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,24,sleep,mama,a,a,3,5/8/2023,20:20:33,4138
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,25,whale,song,a,a,2,5/8/2023,20:20:36,2039
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,26,sweet,heart,a,a,3,5/8/2023,20:20:39,2709
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,27,NA,NA,NA,NA,5,5/8/2023,20:20:41,1805
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,28,red,penguin,a,a,1,5/8/2023,20:20:44,2626
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,29,village,village,a,a,8,5/8/2023,20:20:47,2614
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,30,leaf,day,a,a,8,5/8/2023,20:20:52,4218
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,31,cat,hair,NA,NA,3,5/8/2023,20:20:55,2751
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,32,dark,rock,a,a,4,5/8/2023,20:20:57,2053
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,33,powder,paint,NA,NA,2,5/8/2023,20:21:00,2624
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,34,round,one,a,a,8,5/8/2023,20:21:06,4882
7862-9d3bc007-daea-456c-802e-31eb69409dc5,114,35,purple,wing,a,a,2,5/8/2023,20:21:08,2265
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,0,giraffe,leg,a,a,2,5/8/2023,21:10:39,19600
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,1,puppet,baby,a,a,2,5/8/2023,21:10:47,8086
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,2,yellow,ball,a,a,2,5/8/2023,21:10:51,3333
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,3,north,pole,a,a,2,5/8/2023,21:10:55,3827
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,4,man,book,a,a,3,5/8/2023,21:10:59,3505
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,5,dart,board,a,a,2,5/8/2023,21:11:02,2864
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,6,tree,farm,a,a,8,5/8/2023,21:11:10,7292
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,7,whale,hat,a,a,3,5/8/2023,21:11:24,13846
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,8,mommy,daddy,a,a,8,5/8/2023,21:11:36,10901
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,9,brown,cap,a,a,3,5/8/2023,21:11:40,4295
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,10,bread,basket,a,a,2,5/8/2023,21:11:44,3013
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,11,record,case,a,a,2,5/8/2023,21:11:48,3876
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,12,dinosaur,skull,a,a,2,5/8/2023,21:11:52,3898
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,13,chief,art,NA,NA,8,5/8/2023,21:11:55,2703
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,14,pink,shorts,NA,NA,3,5/8/2023,21:11:58,2559
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,15,bull,ant,an,a,8,5/8/2023,21:12:02,2750
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,16,chest,plate,a,a,8,5/8/2023,21:12:07,5282
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,17,spoonful,mama,a,a,1,5/8/2023,21:12:11,3633
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,18,red,climbing,NA,NA,8,5/8/2023,21:12:15,3416
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,19,door,bell,a,a,3,5/8/2023,21:12:23,7140
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,20,orange,kitty,a,an,3,5/8/2023,21:12:26,3275
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,21,edge,honey,NA,NA,8,5/8/2023,21:12:29,2544
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,22,chip,dot,a,a,8,5/8/2023,21:12:38,7787
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,23,clown,nose,a,a,2,5/8/2023,21:12:41,2982
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,24,kid,ride,a,a,3,5/8/2023,21:12:46,4602
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,25,colored,one,a,a,2,5/8/2023,21:12:56,9238
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,26,wiggle,dancing,NA,NA,2,5/8/2023,21:13:00,4220
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,27,fire,alarm,an,a,3,5/8/2023,21:13:03,2347
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,28,examination,board,a,an,1,5/8/2023,21:13:08,4393
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,29,potty,break,a,a,2,5/8/2023,21:13:12,3797
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,30,NA,NA,NA,NA,5,5/8/2023,21:13:14,1998
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,31,pinky,purple,NA,NA,3,5/8/2023,21:13:20,5179
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,32,dog,mama,a,a,2,5/8/2023,21:13:25,4097
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,33,dinner,break,a,a,3,5/8/2023,21:13:29,3815
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,34,granite,horse,a,a,2,5/8/2023,21:13:32,2861
5504-e72e6cf6-41be-4b4f-bea1-11ba2b93fe75,100,35,pie,chip,a,a,8,5/8/2023,21:13:43,10769
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,0,red,edge,an,a,3,5/8/2023,16:33:11,6548
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,1,jelly,bagel,a,a,3,5/8/2023,16:33:17,6102
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,2,tip,toe,a,a,5,5/8/2023,16:33:21,3074
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,3,grassy,field,a,a,5,5/8/2023,16:33:24,2775
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,4,wooden,leg,a,a,2,5/8/2023,16:33:26,2057
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,5,green,shovel,a,a,5,5/8/2023,16:33:31,4079
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,6,yellow,blanket,a,a,5,5/8/2023,16:33:33,1981
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,7,potato,scoop,a,a,3,5/8/2023,16:33:37,3072
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,8,purple,crayon,a,a,5,5/8/2023,16:33:40,2522
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,9,goose,duck,a,a,8,5/8/2023,16:33:43,2692
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,10,fish,fin,a,a,5,5/8/2023,16:33:46,2785
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,11,elephant,weight,a,an,2,5/8/2023,16:33:52,5619
2451-1161e735-d985-4e36-8c36-d859707cc3a1,160,12,red,card,a,a,3,5/8/2023,16:33:54,2142
